Table Name: Square$RecordAll$domain0, Topic Name: Square
Timestamp,color,x,y,shapesize,fillKind,angle
Tue May 04 10:10:42 2021,GREEN,188,180,30,0,0.0000000000
Tue May 04 10:10:42 2021,RED,177,155,30,0,0.0000000000
Tue May 04 10:10:42 2021,GREEN,186,178,30,0,0.0000000000
Tue May 04 10:10:42 2021,RED,180,150,30,0,0.0000000000
Tue May 04 10:10:42 2021,GREEN,184,176,30,0,0.0000000000
Tue May 04 10:10:42 2021,RED,183,145,30,0,0.0000000000
Tue May 04 10:10:42 2021,GREEN,182,174,30,0,0.0000000000
Tue May 04 10:10:42 2021,RED,186,140,30,0,0.0000000000
Tue May 04 10:10:42 2021,GREEN,180,172,30,0,0.0000000000
Tue May 04 10:10:42 2021,RED,189,135,30,0,0.0000000000
Tue May 04 10:10:42 2021,GREEN,178,170,30,0,0.0000000000
Tue May 04 10:10:42 2021,RED,192,130,30,0,0.0000000000
Tue May 04 10:10:42 2021,GREEN,176,168,30,0,0.0000000000
Tue May 04 10:10:42 2021,RED,195,125,30,0,0.0000000000
Tue May 04 10:10:42 2021,GREEN,174,166,30,0,0.0000000000
Tue May 04 10:10:42 2021,RED,198,120,30,0,0.0000000000
Tue May 04 10:10:42 2021,GREEN,172,164,30,0,0.0000000000
Tue May 04 10:10:42 2021,RED,201,115,30,0,0.0000000000
Tue May 04 10:10:42 2021,GREEN,170,162,30,0,0.0000000000
Tue May 04 10:10:42 2021,RED,204,110,30,0,0.0000000000
Tue May 04 10:10:42 2021,GREEN,168,160,30,0,0.0000000000
Tue May 04 10:10:43 2021,RED,207,105,30,0,0.0000000000
Tue May 04 10:10:43 2021,GREEN,166,158,30,0,0.0000000000
Tue May 04 10:10:43 2021,RED,210,100,30,0,0.0000000000
Tue May 04 10:10:43 2021,GREEN,164,156,30,0,0.0000000000
Tue May 04 10:10:43 2021,RED,213,95,30,0,0.0000000000
Tue May 04 10:10:43 2021,GREEN,162,154,30,0,0.0000000000
Tue May 04 10:10:43 2021,RED,216,90,30,0,0.0000000000
Tue May 04 10:10:43 2021,GREEN,160,152,30,0,0.0000000000
Tue May 04 10:10:43 2021,RED,219,85,30,0,0.0000000000
Tue May 04 10:10:43 2021,GREEN,158,150,30,0,0.0000000000
